secID,code,exchangeCD,ListSectorCD,ListSector,transCurrCD,secShortName,secFullName,listStatusCD,listDate,delistDate,equTypeCD,equType,exCountryCD,partyID,totalShares,nonrestFloatShares,nonrestfloatA,officeAddr,primeOperating,endDate,TShEquity,stop,industry,area,timeToMarket,holders
601636.XSHG,601636,XSHG,1.0,主板,CNY,旗滨集团,株洲旗滨集团股份有限公司,L,2011/8/12,,A,沪深A股,CHN,52470.0,2692510000.0,2512965800.0,2512965800.0,福建省漳州市东山县康美镇城?路,"玻璃及制品生产、销售,玻璃加工,装卸劳务。",2017/9/30,6686284678.0,False,玻璃,湖南,20110812,72248
601666.XSHG,601666,XSHG,1.0,主板,CNY,平煤股份,平顶山天安煤业股份有限公司,L,2006/11/23,,A,沪深A股,CHN,2167.0,2361165000.0,2361165000.0,2361165000.0,河南省平顶山市矿工中路21号,煤炭的生产、洗选加工及销售。,2017/9/30,14033240323.0,False,煤炭开采,河南,20061123,99415
601668.XSHG,601668,XSHG,1.0,主板,CNY,中国建筑,中国建筑股份有限公司,L,2009/7/29,,A,沪深A股,CHN,32991.0,30000000000.0,29730878300.0,29730878300.0,北京市海淀区三里河路15号,房屋建筑工程、房地产开发与投资、国际工程承包、基础设施建设与投资以及设计勘察等。,2017/9/30,314866000000.0,False,建筑施工,北京,20090729,626424
601669.XSHG,601669,XSHG,1.0,主板,CNY,中国电建,中国电力建设股份有限公司,L,2011/10/18,,A,沪深A股,CHN,40599.0,15299035000.0,9600000000.0,9600000000.0,北京市海淀区车公庄西路22号,工程承包、电力投资与运营、设备制造与租赁、房地产开发。,2017/9/30,110292000000.0,False,建筑施工,北京,20111018,319741
601677.XSHG,601677,XSHG,1.0,主板,CNY,明泰铝业,河南明泰铝业股份有限公司,L,2011/9/19,,A,沪深A股,CHN,54222.0,589984400.0,496683100.0,496683100.0,河南省巩义市回郭镇开发区,铝板带箔产品的生产和销售。,2017/9/30,4301104404.0,False,铝,河南,20110919,22062
601678.XSHG,601678,XSHG,1.0,主板,CNY,滨化股份,滨化集团股份有限公司,L,2010/2/23,,A,沪深A股,CHN,36170.0,1188000000.0,1188000000.0,1188000000.0,山东省滨州市黄河五路869号,有机、无机化工产品的生产、加工与销售。,2017/9/30,5527624011.0,False,化工原料,山东,20100223,41700
601688.XSHG,601688,XSHG,1.0,主板,CNY,华泰证券,华泰证券股份有限公司,L,2010/2/26,,A,沪深A股,CHN,26506.0,7162768800.0,7162768800.0,5443723000.0,江苏省南京市江东中路228号,证券经纪、投资银行、资产管理、基金管理、证券自营、证券投资管理、直接投资等,2017/9/30,87597502006.0,False,证券,江苏,20100226,173074
601689.XSHG,601689,XSHG,1.0,主板,CNY,拓普集团,宁波拓普集团股份有限公司,L,2015/3/19,,A,沪深A股,CHN,67052.0,727577800.0,170700000.0,170700000.0,浙江省宁波市北仑区黄山西路215号,汽车用特种橡胶配件、粘性连轴器(汽车四轮驱动用)、工程塑料、隔音件、内饰件、密封件(国家限制的除外)的生产；电动助力转向系统、盘式制动器、高强度紧固件制造；汽车减震器、锻造件、橡胶塑料制品、车用模具、五金工具、电子电器、机械设备及备件的生产、研发、测试(限制外商投资项目除外)；汽车模具、摩托车模具(含冲模、注塑模、模压模等)、夹具(焊接夹具、检验夹具等)设计、制造；汽配、塑料制品、橡塑制品、机械设备、五金工具、电子电器的批发；自营和代理各类货物和技术的进出口。(不涉及国营贸易管理商品，涉及配额、许可证管理商品的，按国家有关规定办理申请)。(依法须经批准的项目，经相关部门批准后方可开展经营活动),2017/9/30,6307708847.0,False,汽车配件,浙江,20150319,23672
601699.XSHG,601699,XSHG,1.0,主板,CNY,潞安环能,山西潞安环保能源开发股份有限公司,L,2006/9/22,,A,沪深A股,CHN,2114.0,2991409200.0,2991409200.0,2991409200.0,山西省长治市襄垣县侯堡镇,"原煤开采、煤炭洗选、煤焦冶炼,开采煤层的主要煤种为瘦煤、贫瘦煤、贫煤等。",2017/9/30,20204659017.0,False,煤炭开采,山西,20060922,93087
601700.XSHG,601700,XSHG,1.0,主板,CNY,风范股份,常熟风范电力设备股份有限公司,L,2011/1/18,,A,沪深A股,CHN,40195.0,1133232000.0,1131432000.0,1131432000.0,江苏省常熟市尚湖镇工业集中区西区人民南路8号,从事输电线路铁塔和复合材料绝缘杆塔的研发、设计、生产和销售,2017/9/30,3018321546.0,False,电气设备,江苏,20110118,71668
601717.XSHG,601717,XSHG,1.0,主板,CNY,郑煤机,郑州煤矿机械集团股份有限公司,L,2010/8/3,,A,沪深A股,CHN,37554.0,1732471400.0,1621122000.0,1377887800.0,河南省郑州市经济技术开发区第九大街167号,煤炭综合采掘设备之一??综采液压支架及其零部件的生产、销售和服务。,2017/9/30,11594734127.0,False,工程机械,河南,20100803,50782
601718.XSHG,601718,XSHG,1.0,主板,CNY,际华集团,际华集团股份有限公司,L,2010/8/16,,A,沪深A股,CHN,37602.0,4391629400.0,3857000000.0,3857000000.0,北京市朝阳区东三环中路7号财富中心写字楼A座27层,职业装、职业鞋靴、防护装具、纺织印染、皮革皮鞋等,2017/9/30,18735445662.0,False,服饰,北京,20100816,155427
601727.XSHG,601727,XSHG,1.0,主板,CNY,上海电气,上海电气集团股份有限公司,L,2008/12/5,,A,沪深A股,CHN,6266.0,14725180700.0,12824330600.0,9851418600.0,上海市徐汇区钦江路212号,"有限公司设立时经营范围为电站及输配电,机电一体化,交通运输、环保设备的设计、制造、销售,电力工程项目总承包,设备总成套或分交,技术咨询和培训,国内贸易(除专项规定),货物进出口业务及技术进出口业务、劳务服务,实业投资(上述经营范围涉及许可经营的凭许可证经营)。主要业务仍为17家子公司经营的电力设备、机电一体化、交通设备、环保系统等业务以及财务公司的金融业务。",2017/9/30,67226412000.0,False,电气设备,上海,20081205,340387
601766.XSHG,601766,XSHG,1.0,主板,CNY,中国中车,中国中车股份有限公司,L,2008/8/18,,A,沪深A股,CHN,33068.0,28698864100.0,27288758300.0,22917692300.0,北京市海淀区西四环中路16号,公司主要从事铁路机车、客车、动车组、城轨地铁车辆及重要零部件的研发、制造、销售、修理和租赁。,2017/9/30,137722000000.0,False,运输设备,北京,20080818,875910
601777.XSHG,601777,XSHG,1.0,主板,CNY,力帆股份,力帆实业(集团)股份有限公司,L,2010/11/25,,A,沪深A股,CHN,30844.0,1306839400.0,1236633400.0,1236633400.0,重庆市北碚区蔡家岗镇凤栖路16号,"主要从事摩托车、汽车、通用汽油机的研发、生产和销售,主要产品包括摩托车、摩托车发动机、乘用车、乘用车发动机、通用汽油机及终端产品(发电机组、水泵、草坪机等)。",2017/9/30,6916199117.0,False,摩托车,重庆,20101125,64248
601788.XSHG,601788,XSHG,1.0,主板,CNY,光大证券,光大证券股份有限公司,L,2009/8/18,,A,沪深A股,CHN,26504.0,4610787600.0,4610787600.0,3906698800.0,上海市静安区新闸路1508号,主要从事证券经纪业务、投资银行业务、证券投资业务及资产管理业务等四大业务。,2017/9/30,50332478039.0,False,证券,上海,20090818,92262
601789.XSHG,601789,XSHG,1.0,主板,CNY,宁波建工,宁波建工股份有限公司,L,2011/8/16,,A,沪深A股,CHN,40385.0,976080000.0,976080000.0,976080000.0,浙江省宁波市江东区宁穿路538号,"本公司以建筑施工和建筑装饰装潢为核心,形成了涵盖建筑科研、设计、施工、安装、装饰装潢、钢结构、商品混凝土、预制构件等相对完整而紧凑的产业链。",2017/9/30,2626148481.0,False,建筑施工,浙江,20110816,49717
601798.XSHG,601798,XSHG,1.0,主板,CNY,蓝科高新,甘肃蓝科石化高新装备股份有限公司,L,2011/6/22,,A,沪深A股,CHN,46733.0,354528200.0,354528200.0,354528200.0,甘肃省兰州市安宁区蓝科路8号,石油、石化专用设备的研发、设计、生产、安装、技术服务以及石油、石化设备的质量性能检验检测服务等。,2017/9/30,1843923755.0,False,化工机械,甘肃,20110622,17049
601799.XSHG,601799,XSHG,1.0,主板,CNY,星宇股份,常州星宇车灯股份有限公司,L,2011/2/1,,A,沪深A股,CHN,40218.0,276155200.0,276155200.0,276155200.0,江苏省常州市新北区秦岭路182号,"主要从事汽车(主要是乘用车)灯具的研发、设计、制造和销售,产品主要包括汽车前照灯、后组合灯、雾灯、制动灯、转向灯等。",2017/9/30,3880409951.0,False,汽车配件,江苏,20110201,6054
601800.XSHG,601800,XSHG,1.0,主板,CNY,中国交建,中国交通建设股份有限公司,L,2012/3/9,,A,沪深A股,CHN,18371.0,16174735400.0,16174735400.0,11747235400.0,北京市西城区德胜门外大街85号,从事基建建设、基建设计、疏浚及港口机械制造业务。,2017/9/30,201915000000.0,False,建筑施工,北京,20120309,145746
601801.XSHG,601801,XSHG,1.0,主板,CNY,皖新传媒,安徽新华传媒股份有限公司,L,2010/1/18,,A,沪深A股,CHN,35361.0,1989204700.0,1989204700.0,1989204700.0,安徽省合肥市包河区北京路8号,出版物的批发、零售;文体用品零售;音像出版;广告传媒。,2017/9/30,9421245420.0,False,出版业,安徽,20100118,33656
601808.XSHG,601808,XSHG,1.0,主板,CNY,中海油服,中海油田服务股份有限公司,L,2007/9/28,,A,沪深A股,CHN,1942.0,4771592000.0,4771592000.0,2960468000.0,北京市东城区东直门外小街6号海油大厦9楼902室,"公司业务涉及石油及天然气勘探、开发及生产的各个阶段,主要分为钻井服务、油田技术服务、船舶服务、物探勘察服务四大板块。",2017/9/30,34582137617.0,False,石油开采,天津,20070928,73439
601811.XSHG,601811,XSHG,1.0,主板,CNY,新华文轩,新华文轩出版传媒股份有限公司,L,2016/8/8,,A,沪深A股,CHN,79616.0,1233841000.0,641031500.0,199094400.0,四川省成都市金牛区蓉北商贸大道文轩路6号,"本公司是集出版物生产、加工、销售和多元文化产业发展于一体的文化产业经营实体,主营业务包括出版物的编辑和出版、图书及影音产品零售、分销以及教材和助学类读物发行业务等",2017/9/30,7839007016.0,False,出版业,四川,20160808,35644
601818.XSHG,601818,XSHG,1.0,主板,CNY,光大银行,中国光大银行股份有限公司,L,2010/8/18,,A,沪深A股,CHN,27523.0,52489127100.0,52489127100.0,39810391600.0,北京市西城区太平桥大街25号、甲25号中国光大中心,商业银行业务。,2017/9/30,274316000000.0,False,银行,北京,20100818,234276
601828.XSHG,601828,XSHG,1.0,主板,CNY,美凯龙,红星美凯龙家居集团股份有限公司,L,2018/1/17,,A,沪深A股,CHN,70236.0,3938917100.0,1377813100.0,315000000.0,香港湾仔港湾道18号中环广场63楼6301室,"为所投资企业提供管理服务，企业管理咨询，商品信息咨询；为经营卖场提供设计规划及管理服务，家具、建筑材料（钢材除外）、装饰材料的批发,并提供相关配套服务。（涉及配额许可证管理、专项规定管理的商品按照国家有关规定办理）（涉及许可经营的凭许可证经营）。",2017/9/30,42581379043.0,False,其他商业,上海,20180117,261197
601838.XSHG,601838,XSHG,1.0,主板,CNY,成都银行,成都银行股份有限公司,UN,,,A,沪深A股,CHN,40106.0,3251026200.0,0.0,,,吸收公众存款，发放短期、中期和长期贷款，办理国内结算，办理票据贴现，发行金融债券；代理发行、代理兑付、承销政府债券；买卖政府债券；从事同业拆借，提供信用证服务及担保；代理收付款项及代理保险业务，提供保管箱业务，办理地方财政信用周转使用资金的委托存贷款业务，经中国人民银行批准的其他业务。外汇存款；外汇贷款；国际结算；外汇汇款；外币兑换；同业外汇拆借；结汇、售汇；资信调查、咨询和见证业务。,2017/6/30,22787885000.0,False,银行,四川,20180131,299572
601857.XSHG,601857,XSHG,1.0,主板,CNY,中国石油,中国石油天然气股份有限公司,L,2007/11/5,,A,沪深A股,CHN,1548.0,183021000000.0,183021000000.0,161922000000.0,北京市东城区东直门北大街9号,原油和天然气的勘探、开发和生产;原油和石油气产品的炼制、运输、储存和营销;化工产品的生产和销售;天然气的输送、经营和销售。,2017/9/30,1379900000000.0,False,石油开采,北京,20071105,530958
601858.XSHG,601858,XSHG,1.0,主板,CNY,中国科传,中国科技出版传媒股份有限公司,L,2017/1/18,,A,沪深A股,CHN,67951.0,790500000.0,130500000.0,130500000.0,北京市东城区东黄城根北街16号,本公司的主要业务包括图书出版业务、期刊业务及出版物进口业务。,2017/9/30,3058447064.0,False,出版业,北京,20170118,47316
601866.XSHG,601866,XSHG,1.0,主板,CNY,中远海发,中远海运发展股份有限公司,L,2007/12/12,,A,沪深A股,CHN,2340.0,11683125000.0,11683125000.0,7932125000.0,上海市浦东新区民生路628号航运科研大厦,主要从事国际及国内集装箱航海运输的管运和管理。,2017/9/30,14925375169.0,False,水运,上海,20071212,382374
601872.XSHG,601872,XSHG,1.0,主板,CNY,招商轮船,招商局能源运输股份有限公司,L,2006/12/1,,A,沪深A股,CHN,2183.0,5299458100.0,4720921800.0,4720921800.0,上海市浦东新区国展路777 号中外运上海大厦7楼,从事油轮、散货船及投资液化天然气船运输业务以及相应的船舶公司的管理和投资控股业务。,2017/9/30,19608976451.0,False,水运,上海,20061201,187239
601877.XSHG,601877,XSHG,1.0,主板,CNY,正泰电器,浙江正泰电器股份有限公司,L,2010/1/21,,A,沪深A股,CHN,35380.0,2151428600.0,1452757100.0,1452757100.0,浙江省乐清市北白象镇正泰工业园区正泰路1号,低压电器研发、制造、销售。,2017/9/30,19848640948.0,False,电气设备,浙江,20100121,30310
601878.XSHG,601878,XSHG,1.0,主板,CNY,浙商证券,浙商证券股份有限公司,L,2017/6/26,,A,沪深A股,CHN,17256.0,3333333400.0,333333400.0,333333400.0,浙江省杭州市五星路201号,证券经纪；证券投资咨询；与证券交易、证券投资活动有关的财务顾问；证券承销与保荐；证券自营；融资融券；证券投资基金代销；为期货公司提供中间介绍业务；代销金融产品。,2017/9/30,13141621377.0,False,证券,浙江,20170626,93300
601880.XSHG,601880,XSHG,1.0,主板,CNY,大连港,大连港股份有限公司,L,2010/12/6,,A,沪深A股,CHN,34647.0,12894536000.0,10179800000.0,7735820000.0,辽宁省大连市国际物流园区金港路新港商务大厦,油品/液体化工品码头及相关物流业务、集装箱码头及相关物流业务、汽车码头及相关物流业务、矿石码头及相关物流业务、杂货码头及相关物流业务、散粮码头及相关物流业务、客运滚装码头及相关物流业务、港口增值及支持业务等。,2017/9/30,19347442732.0,False,港口,辽宁,20101206,206526
601881.XSHG,601881,XSHG,1.0,主板,CNY,中国银河,中国银河证券股份有限公司,L,2017/1/23,,A,沪深A股,CHN,26499.0,10137258700.0,4290984600.0,600000000.0,北京市西城区金融大街35号2-6层,证券经纪；证券投资咨询；与证券交易、证券投资活动有关的财务顾问；证券承销与保荐；证券自营；融资融券；证券投资基金代销；为期货公司提供中间介绍业务；代销金融产品(有效期至2016-09-05)；证券投资基金托管业务；保险兼业代理业务。(依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动。),2017/9/30,64556673699.0,False,证券,北京,20170123,115211
601882.XSHG,601882,XSHG,1.0,主板,CNY,海天精工,宁波海天精工股份有限公司,L,2016/11/7,,A,沪深A股,CHN,71155.0,522000000.0,101445000.0,101445000.0,浙江省宁波市北仑区黄山西路235号,致力于高端数控机床的研发、生产和销售。,2017/9/30,1138762934.0,False,机床制造,浙江,20161107,25554
