ListSector,ListSectorCD,TShEquity,area,code,delistDate,endDate,equType,equTypeCD,exCountryCD,exchangeCD,holders,if_index,industry,listDate,listStatusCD,nonrestFloatShares,nonrestfloatA,officeAddr,partyID,primeOperating,secFullName,secID,secShortName,stop,timeToMarket,totalShares,transCurrCD
主板,1,3589307700,江苏,301,,2017/9/30,沪深A股,A,CHN,XSHE,98700,0,综合类,2000/5/29,L,1218236400,1218236400,江苏省苏州市吴江区盛泽镇市场路丝绸股份大厦,80,"房地产开发、经营,公路货运(限指定的分支机构经营),资产经营,纺织原料、针纺织品、聚酯(PET)生产、销售,电脑绣花,仓储,蒸汽供应,生活垃圾焚烧发电工程,技术咨询,实业投资,国内贸易。",江苏吴江中国东方丝绸市场股份有限公司,000301.XSHE,东方市场,FALSE,20000529,1218236400,CNY
主板,1,80253729000,广东,333,,2017/9/30,沪深A股,A,CHN,XSHE,142730,0,家用电器,2013/9/18,L,6307960700,6307960700,广东省佛山市顺德区北?镇美的大道6号美的总部大楼B区26-28楼,3522,"以家电产业为主,涉足电机、物流等领域,旗下分为四大业务板块,分别为大家电、小家电、电机及物流",美的集团股份有限公司,000333.XSHE,美的集团,FALSE,19931112,6519637200,CNY
主板,1,53900965326,山东,338,,2017/9/30,沪深A股,A,CHN,XSHE,201097,0,汽车配件,2007/4/30,L,6261964400,4318924400,山东省潍坊市高新技术产业开发区福寿东街197号甲,2252,"潍柴动力是中国最大规模的高速大功率柴油机生产商,主营内燃机的研发、制造、销售及维修,主要产品包括D615和WD618系列柴油机,广泛应用于重型汽车、工程机械、船舶、大型客车和发电机组等各个领域。",潍柴动力股份有限公司,000338.XSHE,潍柴动力,FALSE,20070430,7997238600,CNY
主板,1,7759916913,河南,400,,2017/9/30,沪深A股,A,CHN,XSHE,66700,0,电气设备,1997/4/18,L,1008187100,1008187100,河南省许昌市许继大道1298号,81,生产经营电网调度自动化、配电网自动化、变电站自动化、电站自动化、铁路供电自动化、电网安全稳定控制、电力管理信息系统、电力市场技术支持系统、继电保护及自动化控制装置、继电器、电子式电度表、中压开关及开关柜、变压器、箱式变电站等。,许继电气股份有限公司,000400.XSHE,许继电气,FALSE,19970418,1008327400,CNY
主板,1,11549959642,河北,401,,2017/9/30,沪深A股,A,CHN,XSHE,150056,0,水泥,1996/6/14,L,1347219100,1347219100,河北省唐山市丰润区林荫路,82,水泥、熟料。,唐山冀东水泥股份有限公司,000401.XSHE,冀东水泥,FALSE,19960614,1347522900,CNY
主板,1,31514262855,北京,402,,2017/9/30,沪深A股,A,CHN,XSHE,84391,0,全国地产,1996/6/26,L,2987385300,2987385300,北京市西城区金城坊街7号,83,北京金融街(以下简称金融街)的总体规划、土地开发、房产开发、房屋租赁和综合管理。,金融街控股股份有限公司,000402.XSHE,金融街,FALSE,19960626,2988929900,CNY
主板,1,602257455.5,山西,403,,2017/9/30,沪深A股,A,CHN,XSHE,16182,0,生物制药,1996/6/28,L,262687400,262687400,山西省太原市长治路227号高新国际大厦16层,84,生物化工、化学药品原药及制剂、动物药品、基因药物的研制与生产、电力。,振兴生化股份有限公司,000403.XSHE,ST生化,FALSE,19960628,272577600,CNY
主板,1,4057954990,江西,404,,2017/9/30,沪深A股,A,CHN,XSHE,42419,0,专用机械,1996/6/19,L,693368900,693368900,江西省景德镇市高新区长虹大道1号(高新开发区内),85,无氟压缩机及其配件的生产和销售。,华意压缩机股份有限公司,000404.XSHE,华意压缩,FALSE,19960619,695995900,CNY
主板,1,2712741683,山东,407,,2017/9/30,沪深A股,A,CHN,XSHE,45489,0,供气供热,1996/7/3,L,737621600,737621600,山东省济南市高新区港兴三路北段济南药谷1号楼B座27-33F,88,塑胶管道、生物技术、国内外贸易和化学农药。,山东胜利股份有限公司,000407.XSHE,胜利股份,FALSE,19960703,880084600,CNY
主板,1,5990659699,青海,408,,2017/9/30,沪深A股,A,CHN,XSHE,27993,0,农药化肥,1996/6/28,L,446649900,446649900,成都市高新区天府大道中段279号成达大厦11楼1107室,89,以黄金为主导产业的矿产资源的勘探、采矿、选矿、冶炼及矿产品的销售。,藏格控股股份有限公司,000408.XSHE,藏格控股,FALSE,19960628,1993779500,CNY
主板,1,1228192842,山东,409,,2017/9/30,沪深A股,A,CHN,XSHE,40341,0,综合类,1996/6/27,L,395726000,395726000,山东省济南市历下区经十路11890号山东地矿股份有限公司,90,铁矿石开采、加工和铁精粉的销售,山东地矿股份有限公司,000409.XSHE,山东地矿,FALSE,19960627,510931200,CNY
主板,1,52867932.98,辽宁,410,,2017/9/30,沪深A股,A,CHN,XSHE,116271,0,机床制造,1996/7/18,L,740349500,740349500,辽宁省沈阳市经济技术开发区开发大路17甲1号,91,机械设备制造、机床制造、机械加工、进出口贸易(持证经营)。,沈阳机床股份有限公司,000410.XSHE,*ST沈机,FALSE,19960718,765470900,CNY
主板,1,1853735739,浙江,411,,2017/9/30,沪深A股,A,CHN,XSHE,7427,0,医药商业,1996/7/16,L,207314500,207314500,浙江省杭州市滨江区江南大道96号中化大厦,92,药品及医疗器械批发、零售业务。,浙江英特集团股份有限公司,000411.XSHE,英特集团,FALSE,19960716,207450000,CNY
主板,1,24229430248,河北,413,,2017/9/30,沪深A股,A,CHN,XSHE,349000,0,元器件,1996/9/25,L,4344625600,4094625600,北京市海淀区复兴路甲23号临5院,94,电真空玻璃器件及配套的电子元器件等。经营本企业自产产品的出口业务和本企业所需的机械设备、零配件、原辅材料的进口业务。,东旭光电科技股份有限公司,000413.XSHE,东旭光电,FALSE,19960925,5730250100,CNY
主板,1,36241119000,新疆,415,,2017/9/30,沪深A股,A,CHN,XSHE,103831,0,多元金融,1996/7/16,L,3115585800,3115585800,新疆维吾尔自治区乌鲁木齐市新华北路165号广汇中天广场41楼,95,市政基础设施租赁、电力设施和设备租赁、交通运输基础设施和设备租赁以及新能源/清洁能源设施和设备租赁等。,渤海金控投资股份有限公司,000415.XSHE,渤海金控,FALSE,19960716,6184521300,CNY
主板,1,902250501.4,山东,416,,2017/9/30,沪深A股,A,CHN,XSHE,33800,0,多元金融,1996/7/19,L,531627900,531627900,北京市东城区建国门内大街28号民生金融中心A座15层,96,股权投资、资产管理、资本经营及相关咨询与服务。,民生控股股份有限公司,000416.XSHE,民生控股,FALSE,19960719,531871500,CNY
主板,1,4337704129,安徽,417,,2017/9/30,沪深A股,A,CHN,XSHE,30143,0,百货,1996/8/12,L,778976700,778976700,安徽省合肥市长江西路689号,97,综合百货、进出口等。,合肥百货大楼集团股份有限公司,000417.XSHE,合肥百货,FALSE,19960812,779884200,CNY
主板,1,7810740136,江苏,418,,2017/9/30,沪深A股,A,CHN,XSHE,15500,0,家用电器,1997/3/28,L,630400000,439364100,江苏省无锡市国家高新技术开发区长江南路18号,98,家用电器及零配件等的生产、销售和技术服务。,无锡小天鹅股份有限公司,000418.XSHE,小天鹅A,FALSE,19970328,632487700,CNY
主板,1,2162221000,湖南,419,,2017/9/30,沪深A股,A,CHN,XSHE,28537,0,百货,1996/8/16,L,543290000,543290000,湖南省长沙市劳动西路589号,99,"商贸、百货的零售与批发,酒店经营和管理、房地产、信息服务、餐饮服务等。",长沙通程控股股份有限公司,000419.XSHE,通程控股,FALSE,19960816,543582700,CNY
主板,1,2778138197,吉林,420,,2017/9/30,沪深A股,A,CHN,XSHE,66100,0,化纤,1996/8/2,L,1663305400,1663305400,吉林省吉林市昌邑区九站街516-1号,100,浆粕、粘胶纤维、竹浆纤维、差别化纤维。,吉林化纤股份有限公司,000420.XSHE,吉林化纤,FALSE,19960802,1970706600,CNY
主板,1,3327583489,江苏,421,,2017/9/30,沪深A股,A,CHN,XSHE,30300,0,供气供热,1996/8/6,L,392309100,392309100,江苏省南京市建邺区应天大街927号,101,客运交通(包括出租客运、城市公交客运、长途客运和汽车租赁)、旅游和房地产开发。,南京公用发展股份有限公司,000421.XSHE,南京公用,FALSE,19960806,572646900,CNY
主板,1,5501665502,湖北,422,,2017/9/30,沪深A股,A,CHN,XSHE,64317,0,农药化肥,1996/8/15,L,897813000,897813000,湖北省宜昌市沿江大道52号,102,化肥、化工产品的生产与销售。,湖北宜化化工股份有限公司,000422.XSHE,湖北宜化,FALSE,19960815,897866700,CNY
主板,1,9038517799,山东,423,,2017/9/30,沪深A股,A,CHN,XSHE,84600,0,中成药,1996/7/29,L,653867300,653867300,山东省聊城市东阿县阿胶街78号,103,中成药、生物制药、保健食品、药用辅料、医疗器械、包装印刷等产品的生产经营。,东阿阿胶股份有限公司,000423.XSHE,东阿阿胶,FALSE,19960729,654021500,CNY
主板,1,23857340472,江苏,425,,2017/9/30,沪深A股,A,CHN,XSHE,248494,0,工程机械,1996/8/28,L,6993565700,6993565700,江苏省徐州市经济技术开发区驮蓝山路26号,104,工程机械、工程机械配件的开发、研制、加工、销售;工程机械维修服务及相关的科技咨询服务,徐工集团工程机械股份有限公司,000425.XSHE,徐工机械,FALSE,19960828,7007727700,CNY
主板,1,5238064577,内蒙,426,,2017/9/30,沪深A股,A,CHN,XSHE,33290,0,铅锌,1996/8/28,L,1330275900,1330275900,内蒙古自治区赤峰市新城区玉龙大街76号兴业大厦,105,有色金属采选、冶炼、加工、销售。,内蒙古兴业矿业股份有限公司,000426.XSHE,兴业矿业,FALSE,19960828,1868500600,CNY
主板,1,2760551723,湖南,428,,2017/9/30,沪深A股,A,CHN,XSHE,35528,0,酒店餐饮,1996/8/8,L,718721800,718721800,湖南省长沙市芙蓉区解放东路300号华天大酒店贵宾楼五楼,106,"以酒店服务业为主,以营业税为主要税种。",华天酒店集团股份有限公司,000428.XSHE,华天酒店,FALSE,19960808,1018926100,CNY
主板,1,9484145625,广东,429,,2017/9/30,沪深A股,A,CHN,XSHE,64000,0,路桥,1998/2/20,L,817635800,468885800,"广东省广州市天河区珠江新城珠江东路32号利通广场45,46层",107,"高速公路、等级公路,桥梁的建设施工,公路、桥梁的收费和养护管理,汽车拯救,维修,清洗,兼营和公司业务配套的汽车运输、仓储业务。",广东省高速公路发展股份有限公司,000429.XSHE,粤高速A,FALSE,19980220,2090806100,CNY
主板,1,1565985653,湖南,430,,2017/9/30,沪深A股,A,CHN,XSHE,26597,0,旅游景点,1996/8/29,L,258425500,258425500,湖南省张家界市三角坪145号张家界国际大酒店三楼,108,(1)旅游项目经营;(2)旅游客运;(3)旅行社经营;(4)其他:酒店经营、房屋租赁、广告等。,张家界旅游集团股份有限公司,000430.XSHE,张家界,FALSE,19960829,404817700,CNY
主板,1,26994893008,山东,488,,2017/9/30,沪深A股,A,CHN,XSHE,94435,0,造纸,2000/11/20,L,1928712900,1105585900,山东省寿光市农圣东街2199号,109,机制纸及板纸和造纸原料、造纸机械、电力、热力的生产与销售。,山东晨鸣纸业集团股份有限公司,000488.XSHE,晨鸣纸业,FALSE,20001120,1936405500,CNY
主板,1,3890658996,山东,498,,2017/9/30,沪深A股,A,CHN,XSHE,46036,0,建筑施工,1997/6/9,L,354170100,354170100,山东省济南市经五路330号,110,公路、桥梁工程、隧道工程、市政工程、建筑工程、交通工程、港口与航道工程、铁路工程、城市轨道交通工程施工;承包境外公路、桥梁、隧道工程、港口与航道工程、铁路工程、城市轨道交通工程及境内国际招标工程;工程技术咨询服务;工程机械的租赁、销售、维修;交通及附属设施、高新技术及产品的投资、开发、经营;能源环保等基础设施项目开发、建设、投资和经营。(以工商管理部门最终核定为准)。,山东高速路桥集团股份有限公司,000498.XSHE,山东路桥,FALSE,19970609,1120139000,CNY
主板,1,6799575512,湖北,501,,2017/9/30,沪深A股,A,CHN,XSHE,20851,0,百货,1992/11/20,L,667727900,667727900,湖北省武汉市汉口解放大道690号,111,商业零售及批发业务,武汉武商集团股份有限公司,000501.XSHE,鄂武商A,FALSE,19921120,768992800,CNY
主板,1,174099430.4,广东,502,,2017/9/30,沪深A股,A,CHN,XSHE,21899,0,医疗保健,1992/11/23,L,183348900,183348900,广东省广州市天河区林和中路136号天誉花园二期501房,112,房地产开发经营;安装工程承包及设计(凭许可证经营);室内外装饰装修工程;花木园林工程设计;旅游项目开发;高新科技产业开发;工农业项目开发;交通项目开发;电子商务服务。,绿景控股股份有限公司,000502.XSHE,绿景控股,FALSE,19921123,184819700,CNY
主板,1,1233149625,海南,503,,2017/9/30,沪深A股,A,CHN,XSHE,51171,0,医疗保健,1992/11/30,L,898822200,898779900,海南省海口市文华路18号文华大酒店七层,113,医药电子商务、数字娱乐、高科技化纤等业务。,海虹企业(控股)股份有限公司,000503.XSHE,海虹控股,FALSE,19921130,898822200,CNY
主板,1,56179041.36,湖南,504,,2017/9/30,沪深A股,A,CHN,XSHE,15814,0,出版业,1992/12/8,L,310673200,310673200,湖南省长沙市天心区城南西路3号财信大厦13楼,114,资讯、媒体、文化传播投资管理;高新技术产业投资管理;技术开发、转让、咨询服务;提供信息源服务;网络技术服务;承接计算机网络工程;系统集成;销售计算机软硬件及外围设备、通讯产品。,南华生物医药股份有限公司,000504.XSHE,南华生物,FALSE,19921208,311573900,CNY
主板,1,2142768183,海南,505,,2017/9/30,沪深A股,A,CHN,XSHE,30806,0,食品,1992/12/21,L,425445900,360470900,海南省海口市滨海大道珠江广场帝豪大厦29楼,115,"房地产开发经营,报告期内继续推进三亚万嘉酒店工程和武汉房地产项目前期工作。",海南珠江控股股份有限公司,000505.XSHE,珠江控股,FALSE,19921221,685790400,CNY
主板,1,1424685163,山东,506,,2017/9/30,沪深A股,A,CHN,XSHE,50000,0,区域地产,1993/3/12,L,928671000,928671000,山东省济南市经十路13777号中润世纪广场17栋,116,房地产开发,中润资源投资股份有限公司,000506.XSHE,中润资源,FALSE,19930312,929017800,CNY
主板,1,3050167480,广东,507,,2017/9/30,沪深A股,A,CHN,XSHE,129800,0,港口,1993/3/26,L,772143800,772143800,广东省珠海市情侣南路278号,117,港口交通运输业务、房地产开发、进出口业务。,珠海港股份有限公司,000507.XSHE,珠海港,FALSE,19930326,789540900,CNY
主板,1,6201318.83,四川,509,,2017/9/30,沪深A股,A,CHN,XSHE,43732,0,其他建材,1993/5/7,L,825015100,825015100,四川省成都市武侯区火车南站西路15号麦田中心15F,119,塑料型材、铝合金型材及门窗的生产、销售以及园林设计施工等业务。,华塑控股股份有限公司,000509.XSHE,华塑控股,FALSE,19930507,825483100,CNY
主板,1,843487886.6,四川,510,,2017/9/30,沪深A股,A,CHN,XSHE,52000,0,化工原料,1993/5/7,L,563436700,563436700,四川省德阳市泰山南路二段733号银鑫?五洲广场一期21栋22-23层,120,生产销售PVC树脂、烧碱系列化工原料及其加工产品等。,四川金路集团股份有限公司,000510.XSHE,金路集团,FALSE,19930507,609182200,CNY
主板,1,1210235031,辽宁,511,,2017/9/30,沪深A股,A,CHN,XSHE,164822,0,矿物制品,1993/5/18,S,1154822400,1154822400,辽宁省沈阳市沈河区青年大街109号,121,"土地整理,房地产开发,酒店投资经营等。",银基烯碳新材料集团股份有限公司,000511.XSHE,*ST烯碳,FALSE,19930518,1154832100,CNY
主板,1,11230035560,广东,513,,2017/9/30,沪深A股,A,CHN,XSHE,41100,0,中成药,1993/10/28,L,537727600,348458800,广东省珠海市金湾区创业北路38号总部大楼,122,"医药产品的生产,包括中西成药、医药原料药、医药中间体、中药材、中药饮片、保健滋补品、保健食品、化妆品、卫生材料、卫生用品、生物制品、生化试剂、医疗器械等。",丽珠医药集团股份有限公司,000513.XSHE,丽珠集团,FALSE,19931028,553231400,CNY
